order_id,customer_id,order_date,category,brand,quantity,unit_price,discount,shipping_fee,total_amount,payment_method,order_status,review_score,returned
1479895,214044,2022-03-27,Grocery,Nestle,1,20.27,5.0,14.39,33.65,Bank Transfer,Shipped,2.0,No
9145324,365770,2024-08-17,Home,Philips,1,713.82,5.0,19.4,697.53,Apple Pay,Delivered,3.0,Yes
5098238,865620,2024-08-01,Office,HP,1,638.28,5.0,14.16,620.53,Card,Shipped,3.0,
3473202,634895,2025-03-28,Electronics,Apple,5,233.32,,2.99,1169.59,Card,Delivered,2.0,Yes
9511522,319247,2023-01-18,Grocery,Nestle,1,100.09,,16.39,116.48,Card,Shipped,4.0,No
9824352,735068,2025-05-12,Beauty,Nivea,4,677.11,15.0,21.25,2323.42,PayPal,Returned,4.0,Y
7017770,552623,2026-02-05,Electronics,Apple,2,937.74,10.0,7.1,1695.03,Card,Shipped,3.0,Y
4911980,956728,2025-02-08,Beauty,L'Oreal,1,543.72,15.0,19.21,481.37,PayPal,Cancelled,5.0,No
5611261,121829,2022-12-20,Beauty,L'Oreal,5,93.49,20.0,21.93,395.89,Card,Processing,1.0,No
9479529,336321,2024-01-29,Sports,Puma,2,156.84,10.0,16.71,299.02,Google Pay,Cancelled,4.0,No
5961559,118732,2021-12-17,Electronics,Samsung,3,380.81,0.0,20.85,1163.28,Bank Transfer,Cancelled,4.0,No
6778237,516615,2025-09-23,Electronics,Apple,5,439.87,15.0,0.23,1869.68,Bank Transfer,Returned,4.0,Yes
8658864,253576,2023-05-16,Beauty,L'Oreal,4,514.48,5.0,18.19,1973.21,Apple Pay,Shipped,4.0,Yes
7371030,137042,2024-05-21,Beauty,Nivea,4,853.74,5.0,10.03,3254.24,PayPal,Processing,1.0,Yes
8863753,853753,2025-04-02,Electronics,Samsung,1,60.2,20.0,13.91,62.07,Google Pay,Returned,4.0,No
8405164,268010,2021-07-04,Electronics,Sony,4,652.98,0.0,14.69,2626.61,Bank Transfer,Delivered,5.0,
8767795,567317,2022-05-10,Home,Philips,4,41.57,5.0,10.99,168.96,Card,Returned,5.0,Yes
1509622,838832,2026-03-18,Office,HP,2,42.83,,16.61,102.27,PayPal,Processing,3.0,No
7113329,630903,2023-05-17,Books,Penguin,5,33.52,,3.02,170.62,Card,Shipped,5.0,
9582972,811118,2022-10-15,Electronics,Sony,5,582.03,20.0,11.46,2339.58,Card,Cancelled,5.0,No
1857383,547390,2022-10-03,Clothing,Zara,1,357.02,20.0,20.68,306.3,Bank Transfer,Shipped,5.0,Y
6458139,671161,2025-05-08,Sports,Puma,5,421.85,5.0,6.03,2009.82,Card,Cancelled,,
1641217,972672,2022-09-29,Sports,Puma,5,397.14,0.0,20.79,2006.49,Card,Delivered,1.0,N
5232520,331315,2021-07-31,Toys,Lego,2,385.24,10.0,16.69,710.12,Card,Delivered,2.0,Y
9154328,761412,2024-09-26,Electronics,Samsung,5,659.52,10.0,5.72,2973.56,Google Pay,Processing,3.0,No
4567970,936565,2021-05-25,Electronics,Samsung,5,65.85,,9.85,339.1,Card,Processing,1.0,Yes
2659518,828813,2021-06-12,Electronics,Sony,3,935.91,15.0,13.22,2399.79,Card,Delivered,,Y
3552216,641693,2021-08-14,Home,Philips,2,773.98,10.0,22.05,1415.21,Card,Returned,1.0,No
3402000,572745,2022-03-08,Beauty,L'Oreal,3,493.64,0.0,11.78,1492.7,Card,Cancelled,1.0,Yes
4376863,334037,2022-04-03,Electronics,Samsung,1,775.71,20.0,13.16,633.73,Card,Cancelled,4.0,Yes
1498394,649344,2025-04-16,Pet,Purina,2,383.58,10.0,8.47,698.91,Card,Processing,1.0,
3890486,780008,2022-04-19,Clothing,Nike,3,560.58,20.0,5.37,1350.76,Card,Cancelled,4.0,Y
3120753,132191,2026-01-25,Electronics,Sony,4,580.18,10.0,9.45,2098.1,Bank Transfer,Returned,2.0,Y
9606361,514080,2021-04-01,Sports,Puma,4,735.29,,6.95,2948.11,PayPal,Cancelled,5.0,No
9399409,807686,2023-08-02,Electronics,Apple,3,787.58,5.0,23.21,2267.81,Bank Transfer,Cancelled,5.0,N
9766882,703818,2025-10-04,Beauty,L'Oreal,5,466.62,15.0,10.3,1993.43,Bank Transfer,Cancelled,1.0,
8404032,942410,2021-04-19,Clothing,Adidas,3,545.34,0.0,5.73,1641.75,Card,Cancelled,2.0,Yes
6837889,436850,2021-09-25,Office,HP,2,573.37,,1.92,1148.66,Card,Delivered,2.0,No
6535245,791875,2022-01-28,Electronics,Sony,2,612.9,15.0,2.99,1044.92,Card,Processing,1.0,No
5175306,761596,2024-09-04,Toys,Lego,4,116.96,,24.61,492.45,Apple Pay,Cancelled,5.0,Yes
1715125,547007,2025-11-02,Sports,Wilson,1,805.51,10.0,16.9,741.86,Apple Pay,Processing,3.0,Yes
8662074,161640,2022-07-19,Beauty,Nivea,5,879.94,10.0,23.54,3983.27,Bank Transfer,Delivered,5.0,
8044603,873273,2024-09-03,Beauty,Nivea,3,852.19,0.0,0.44,2557.01,Google Pay,Delivered,3.0,No
8108625,413111,2022-03-04,Beauty,Nivea,3,352.8,10.0,5.12,957.68,Bank Transfer,Delivered,5.0,N
8820099,231788,2022-12-03,Toys,Lego,4,936.76,20.0,1.86,2999.49,Bank Transfer,Returned,5.0,No
7007688,322436,2021-03-16,Toys,Lego,1,337.96,10.0,23.24,327.4,Google Pay,Returned,,Y
6810110,149744,2025-05-14,Beauty,L'Oreal,4,261.67,0.0,9.08,1055.76,PayPal,Processing,3.0,
2925818,421269,2025-01-04,Beauty,Nivea,3,843.42,,19.44,2549.7,Google Pay,Returned,5.0,N
2440640,174162,2025-10-16,Electronics,Apple,2,11.62,10.0,23.51,44.43,Card,Cancelled,4.0,N
3379869,180159,2026-02-20,Electronics,Samsung,1,327.91,15.0,15.82,294.54,Card,Delivered,,No
1840906,425439,2022-07-10,Electronics,Samsung,1,656.6,0.0,22.84,679.44,Card,Returned,,Y
9433467,412349,2022-08-24,Toys,Lego,4,76.92,,24.98,332.66,Card,Delivered,1.0,
8661933,879974,2021-09-01,Toys,Lego,2,194.68,,12.73,402.09,Google Pay,Returned,5.0,Yes
1017133,265892,2021-07-21,Clothing,Adidas,3,896.35,,20.28,2709.33,Bank Transfer,Shipped,4.0,
8122543,536388,2023-08-10,Clothing,Nike,4,353.1,20.0,23.81,1153.73,Google Pay,Delivered,5.0,N
7496070,692383,2024-05-25,Electronics,Sony,3,893.6,5.0,20.67,2567.43,Bank Transfer,Delivered,5.0,
8794568,364616,2023-06-23,Electronics,Samsung,1,80.47,0.0,17.3,97.77,Google Pay,Cancelled,4.0,
3430819,236725,2022-07-12,Beauty,Nivea,4,276.89,0.0,2.33,1109.89,PayPal,Returned,2.0,No
9096113,108892,2023-06-13,Office,HP,4,305.91,10.0,1.65,1102.93,Apple Pay,Processing,1.0,N
6351711,687954,2021-06-11,Home,IKEA,1,957.91,20.0,23.76,790.09,Bank Transfer,Shipped,5.0,N
6173603,991841,2022-05-10,Electronics,Sony,5,916.79,10.0,6.85,4132.41,Bank Transfer,Processing,,
5300468,139758,2026-02-26,Electronics,Samsung,5,494.71,,20.05,2493.6,PayPal,Delivered,3.0,Yes
4703016,719272,2025-02-07,Books,Penguin,3,723.79,0.0,15.68,2187.05,Card,Shipped,4.0,N
1221428,959217,2026-06-16,Clothing,Zara,2,777.8,0.0,21.38,1576.98,Card,Cancelled,5.0,N
3290899,328160,2023-09-21,Electronics,Apple,2,498.91,15.0,1.09,849.24,Bank Transfer,Delivered,5.0,Y
4237232,697982,2021-12-06,Toys,Lego,2,73.84,20.0,12.97,131.11,Google Pay,Delivered,1.0,
4213045,583238,2026-06-13,Home,Philips,2,697.83,0.0,5.0,1400.66,PayPal,Cancelled,1.0,
5381207,279848,2023-07-20,Electronics,Sony,3,882.37,0.0,3.65,2650.76,Card,Shipped,1.0,No
5716770,968129,2022-09-29,Home,Philips,2,975.82,20.0,0.16,1561.47,Bank Transfer,Processing,2.0,No
8884065,917907,2021-02-01,Home,Philips,1,266.71,15.0,20.86,247.56,Google Pay,Cancelled,4.0,No
6587269,838221,2023-05-27,Toys,Lego,4,638.15,20.0,16.49,2058.57,Bank Transfer,Cancelled,,Y
4941408,753223,2022-04-30,Toys,Lego,3,900.29,15.0,16.69,2312.43,Bank Transfer,Cancelled,1.0,Yes
7202146,633592,2021-03-30,Electronics,Sony,1,641.39,5.0,13.63,622.95,Card,Returned,,
8297074,139241,2021-04-11,Home,Philips,5,145.17,0.0,13.68,739.53,Bank Transfer,Shipped,3.0,N
6873376,496329,2025-08-30,Books,Penguin,2,885.63,15.0,4.52,1510.09,Google Pay,Delivered,4.0,Y
1776914,310142,2021-11-12,Home,Philips,5,257.45,0.0,8.68,1295.93,Apple Pay,Shipped,1.0,No
5995837,463783,2024-07-31,Home,Philips,3,371.11,5.0,16.81,1074.47,Bank Transfer,Processing,2.0,No
8891730,203835,2021-12-20,Electronics,Sony,5,254.19,,14.0,1284.95,Card,Returned,,No
3298231,315756,2026-05-03,Electronics,Apple,4,767.59,15.0,15.35,2625.16,Apple Pay,Shipped,1.0,Y
6161353,701235,2024-04-07,Electronics,Apple,3,110.01,,7.51,337.54,Card,Delivered,1.0,N
4401007,806900,2021-01-06,Beauty,Nivea,5,157.84,5.0,3.34,753.08,Card,Processing,,Yes
9518130,553981,2023-01-28,Grocery,Nestle,4,673.88,20.0,12.75,2169.17,Card,Returned,4.0,No
3112316,720137,2024-05-09,Electronics,Apple,2,783.6,20.0,9.84,1263.6,Card,Delivered,1.0,N
9709877,303548,2023-05-08,Electronics,Apple,3,482.29,10.0,18.73,1320.91,PayPal,Shipped,3.0,No
1625643,616267,2024-01-01,Electronics,Apple,3,481.4,10.0,18.98,1318.76,Bank Transfer,Shipped,5.0,Y
4932557,209496,2023-09-14,Home,Philips,3,555.26,0.0,13.47,1679.25,PayPal,Shipped,1.0,No
1554064,798307,2021-03-04,Office,HP,1,954.46,15.0,0.04,811.33,Google Pay,Processing,1.0,N
1785041,509008,2023-03-08,Clothing,Zara,5,938.38,,10.42,4702.32,Bank Transfer,Shipped,4.0,Yes
9895190,410454,2026-01-07,Clothing,Nike,2,376.99,15.0,0.14,641.02,Card,Returned,4.0,Yes
7582489,628594,2021-05-27,Clothing,Zara,2,149.6,10.0,20.81,290.09,Google Pay,Delivered,1.0,
8559103,624078,2021-03-14,Electronics,Sony,4,973.77,15.0,20.03,3330.85,PayPal,Delivered,1.0,N
8013364,118035,2023-04-10,Beauty,L'Oreal,5,861.6,15.0,6.58,3668.38,Apple Pay,Delivered,5.0,N
5066286,441149,2025-01-30,Electronics,Samsung,1,593.93,0.0,14.65,608.58,PayPal,Processing,3.0,
5832086,741863,2022-05-24,Electronics,Apple,2,429.19,,2.73,861.11,Bank Transfer,Delivered,3.0,N
7393691,521868,2024-03-25,Home,IKEA,1,514.86,20.0,8.43,420.32,Apple Pay,Shipped,1.0,Yes
2738429,395018,2023-03-12,Beauty,L'Oreal,4,968.99,5.0,11.13,3693.29,Bank Transfer,Processing,4.0,
2943009,118971,2022-08-21,Books,Penguin,1,282.4,,16.34,298.74,Card,Cancelled,1.0,No
1102291,264590,2022-07-26,Beauty,L'Oreal,3,764.97,15.0,19.23,1969.9,Bank Transfer,Cancelled,5.0,N
5508616,310609,2022-09-01,Electronics,Apple,3,411.55,0.0,16.77,1251.42,Google Pay,Delivered,,Y
4334971,999192,2023-05-23,Clothing,Zara,1,72.59,15.0,3.19,64.89,Card,Delivered,3.0,N
1211016,443661,2023-05-27,Electronics,Samsung,5,972.89,5.0,7.57,4628.8,Card,Delivered,3.0,N
4422930,950540,2022-12-30,Beauty,L'Oreal,4,980.81,0.0,6.28,3929.52,PayPal,Processing,1.0,
2473900,690705,2024-01-06,Electronics,Sony,4,473.66,10.0,3.14,1708.32,Card,Shipped,1.0,N
2991498,920720,2023-07-28,Office,HP,1,727.38,5.0,24.29,715.3,Card,Delivered,4.0,No
3087532,241707,2025-09-06,Electronics,Apple,2,470.55,15.0,6.56,806.49,Card,Shipped,5.0,
3065833,455567,2025-11-05,Home,IKEA,1,49.37,10.0,6.06,50.49,Card,Returned,5.0,
1950690,550091,2023-07-24,Sports,Wilson,4,259.08,0.0,18.46,1054.78,Google Pay,Returned,1.0,Y
8779082,323377,2024-02-11,Sports,Wilson,4,272.23,15.0,6.84,932.42,Apple Pay,Returned,5.0,Y
2824117,379482,2026-04-07,Clothing,Nike,2,823.88,0.0,24.82,1672.58,Card,Shipped,3.0,Yes
7651839,807217,2023-12-04,Home,Philips,3,249.18,0.0,4.47,752.01,Bank Transfer,Processing,3.0,
1450096,201088,2025-08-14,Electronics,Sony,4,324.39,15.0,17.17,1120.1,PayPal,Cancelled,3.0,N
1682390,978393,2022-06-25,Beauty,Nivea,4,145.95,,13.91,597.71,Google Pay,Returned,2.0,Yes
2366262,497655,2021-09-12,Electronics,Sony,1,596.15,,23.23,619.38,PayPal,Returned,4.0,Y
6200738,674228,2021-01-06,Sports,Puma,4,802.53,15.0,12.89,2741.49,Bank Transfer,Shipped,5.0,Yes
4094776,460552,2024-05-30,Clothing,Zara,2,707.25,10.0,19.6,1292.65,Apple Pay,Shipped,5.0,Y
2838776,978384,2025-01-07,Books,Penguin,3,738.84,,14.53,2231.05,Card,Shipped,5.0,
9298489,820487,2024-07-24,Home,Philips,2,693.59,,22.94,1410.12,Google Pay,Returned,1.0,
3952487,660285,2021-11-11,Books,Penguin,3,734.41,0.0,10.72,2213.95,Apple Pay,Processing,2.0,
9568401,608033,2025-09-25,Sports,Puma,4,240.01,20.0,1.01,769.04,Google Pay,Returned,1.0,No
6220960,905255,2025-02-16,Home,Philips,2,945.11,5.0,10.72,1806.43,Google Pay,Cancelled,2.0,Yes
5658273,658388,2024-10-25,Books,Penguin,2,16.92,,22.2,56.04,Card,Delivered,5.0,Yes
5215218,346038,2025-11-30,Home,IKEA,4,161.58,10.0,11.17,592.86,Apple Pay,Shipped,5.0,No
8854124,168495,2026-05-17,Clothing,Adidas,2,129.06,0.0,22.99,281.11,PayPal,Cancelled,3.0,
7500781,860705,2024-02-02,Books,Penguin,3,27.95,20.0,1.17,68.25,Apple Pay,Processing,1.0,N
7361762,142362,2026-03-25,Office,HP,1,971.81,15.0,8.81,834.85,Google Pay,Returned,,N
9347129,188793,2021-10-07,Books,Penguin,5,839.53,20.0,7.48,3365.6,Card,Delivered,4.0,N
9120727,239478,2021-08-05,Sports,Puma,1,537.06,10.0,21.47,504.82,Card,Shipped,2.0,Yes
5167574,277937,2025-07-18,Pet,Purina,3,327.96,20.0,18.48,805.58,Card,Shipped,,N
1400695,274643,2025-10-20,Home,Philips,1,212.13,10.0,22.79,213.71,Google Pay,Delivered,1.0,Y
3728757,664352,2025-05-11,Electronics,Sony,5,124.43,20.0,18.01,515.73,Card,Delivered,4.0,Yes
7939961,323313,2023-02-12,Electronics,Samsung,3,313.62,5.0,6.36,900.18,Google Pay,Processing,5.0,No
6677096,381028,2021-03-18,Electronics,Apple,5,445.64,20.0,15.53,1798.09,Bank Transfer,Cancelled,2.0,No
5583519,895991,2024-03-17,Beauty,L'Oreal,5,845.16,,5.35,4231.15,Card,Processing,3.0,Y
5795385,448372,2021-10-06,Electronics,Apple,2,14.1,10.0,24.02,49.4,Card,Cancelled,4.0,
7945475,729364,2021-12-26,Beauty,Nivea,4,154.78,10.0,21.73,578.94,Apple Pay,Delivered,3.0,Yes
2774323,630462,2024-10-24,Sports,Wilson,4,255.3,,4.55,1025.75,Bank Transfer,Delivered,3.0,Y
6028959,981991,2026-06-03,Sports,Wilson,3,367.74,15.0,12.35,950.09,Card,Delivered,1.0,
4974537,367692,2023-02-01,Clothing,Nike,2,226.56,20.0,18.32,380.82,Card,Shipped,3.0,
1734839,485989,2023-05-07,Books,Penguin,2,114.81,5.0,5.04,223.18,Bank Transfer,Processing,,
4155264,455311,2025-11-20,Electronics,Sony,2,145.58,,18.83,309.99,Card,Processing,5.0,N
8593833,456814,2024-10-25,Home,IKEA,4,486.78,20.0,1.95,1559.65,Google Pay,Shipped,4.0,Y
7934654,219446,2021-05-05,Home,Philips,3,69.62,0.0,22.07,230.93,Google Pay,Delivered,5.0,Yes
6729125,405361,2021-09-20,Electronics,Apple,4,279.87,5.0,14.07,1077.58,Google Pay,Delivered,1.0,Yes
7669064,346614,2026-05-12,Clothing,Zara,3,10.92,15.0,11.3,39.15,Bank Transfer,Delivered,2.0,
4641306,733321,2024-10-31,Electronics,Samsung,2,13.62,0.0,10.85,38.09,PayPal,Returned,4.0,No
3139879,917406,2021-09-27,Grocery,Nestle,2,785.78,0.0,5.83,1577.39,Google Pay,Cancelled,3.0,N
2502796,849845,2026-01-03,Home,Philips,5,584.61,10.0,12.59,2643.34,Bank Transfer,Shipped,,Y
4608225,612536,2021-10-23,Home,Philips,5,827.64,10.0,2.37,3726.75,PayPal,Cancelled,5.0,Yes
6338965,241920,2023-03-20,Electronics,Apple,5,339.3,10.0,2.59,1529.44,Card,Delivered,,N
7389787,708129,2024-10-30,Electronics,Apple,3,256.18,0.0,12.56,781.1,PayPal,Processing,2.0,Yes
8625359,677944,2023-08-31,Pet,Purina,2,614.84,10.0,15.81,1122.52,Card,Delivered,1.0,
2392063,907668,2023-12-23,Beauty,Nivea,1,124.91,15.0,16.7,122.87,Bank Transfer,Delivered,2.0,N
3490352,209340,2022-09-15,Toys,Lego,2,277.6,20.0,16.79,460.95,Bank Transfer,Returned,,No
1337283,436305,2024-10-30,Office,HP,5,338.35,15.0,22.9,1460.89,Google Pay,Delivered,,N
6411521,141038,2025-09-13,Home,Philips,1,927.87,10.0,7.82,842.9,Google Pay,Cancelled,2.0,Y
3341687,526349,2026-02-28,Home,Philips,4,552.95,0.0,20.11,2231.91,Bank Transfer,Shipped,2.0,
1730186,176748,2026-03-10,Clothing,Adidas,1,621.6,10.0,0.99,560.43,Bank Transfer,Delivered,1.0,N
7911457,498700,2022-12-23,Home,IKEA,1,258.94,10.0,18.46,251.51,Apple Pay,Shipped,2.0,N
3410286,926399,2021-07-21,Home,Philips,5,861.95,0.0,0.15,4309.9,Bank Transfer,Returned,3.0,Yes
5251444,254485,2026-02-18,Sports,Wilson,1,704.43,5.0,8.23,677.44,Google Pay,Returned,,N
8695327,968751,2025-07-12,Sports,Puma,1,759.58,5.0,7.29,728.89,Google Pay,Processing,3.0,Yes
4063961,231090,2025-02-26,Electronics,Samsung,4,663.32,10.0,24.55,2412.5,Bank Transfer,Processing,1.0,No
4363174,457456,2025-11-24,Beauty,Nivea,4,259.46,5.0,13.05,999.0,Apple Pay,Cancelled,5.0,Yes
8493037,220260,2021-11-02,Clothing,Adidas,4,530.1,20.0,18.1,1714.42,PayPal,Cancelled,1.0,No
4806198,745069,2022-09-10,Books,Penguin,2,372.34,10.0,5.1,675.31,Bank Transfer,Processing,1.0,N
1299810,715941,2022-04-26,Home,Philips,4,894.36,,13.73,3591.17,Apple Pay,Delivered,,Yes
6754527,919885,2025-07-05,Sports,Puma,1,990.37,20.0,9.87,802.17,Google Pay,Shipped,2.0,
9372708,496403,2025-02-08,Electronics,Samsung,3,453.23,15.0,20.33,1176.07,Apple Pay,Cancelled,5.0,Yes
9016761,180375,2025-07-31,Electronics,Sony,4,175.75,0.0,11.4,714.4,Google Pay,Processing,2.0,N
8497999,698507,2024-11-30,Toys,Lego,4,83.72,0.0,1.41,336.29,Card,Shipped,3.0,No
1090785,677004,2022-05-21,Clothing,Nike,2,206.37,10.0,11.86,383.33,Bank Transfer,Cancelled,2.0,
3340412,334581,2022-06-25,Books,Penguin,1,879.84,15.0,7.8,755.66,PayPal,Shipped,,N
5471938,693458,2023-11-02,Electronics,Samsung,3,788.87,10.0,22.36,2152.31,Bank Transfer,Shipped,5.0,
7967962,185714,2022-10-03,Beauty,Nivea,2,24.4,0.0,10.19,58.99,Google Pay,Returned,4.0,N
5171281,379680,2026-05-03,Books,Penguin,2,343.53,15.0,0.45,584.45,PayPal,Shipped,2.0,No
2029204,482616,2023-10-23,Grocery,Nestle,3,510.8,,12.34,1544.74,Apple Pay,Processing,,
8118261,409909,2021-02-07,Electronics,Samsung,5,338.74,,11.34,1705.04,Apple Pay,Shipped,2.0,No
6048403,691865,2023-02-13,Beauty,Nivea,4,650.32,20.0,23.09,2104.11,PayPal,Processing,,No
2768880,660248,2025-09-10,Pet,Purina,5,853.46,0.0,7.33,4274.63,Apple Pay,Delivered,1.0,No
5147686,219869,2024-01-06,Electronics,Apple,1,535.8,0.0,24.3,560.1,Bank Transfer,Delivered,5.0,
7252411,580005,2022-10-12,Books,Penguin,1,639.45,5.0,12.27,619.75,Bank Transfer,Returned,1.0,N
7502982,390647,2022-05-25,Beauty,Nivea,5,57.3,10.0,0.07,257.92,PayPal,Delivered,3.0,N
3625929,212963,2021-09-23,Sports,Puma,5,830.75,0.0,14.95,4168.7,PayPal,Delivered,3.0,No
2181037,925244,2021-03-10,Home,Philips,1,902.7,20.0,7.15,729.31,Card,Delivered,3.0,No
4718887,147974,2022-06-11,Clothing,Zara,3,678.51,5.0,0.12,1933.87,Card,Delivered,2.0,Yes
5577012,967977,2026-03-06,Books,Penguin,2,519.15,10.0,4.62,939.09,Google Pay,Cancelled,3.0,N
4555200,410103,2022-12-17,Pet,Purina,3,5.96,0.0,12.82,30.7,Card,Cancelled,,
1794262,112983,2022-03-08,Electronics,Apple,1,252.99,10.0,23.4,251.09,PayPal,Shipped,5.0,Y
8862443,743486,2026-06-15,Clothing,Adidas,4,274.62,20.0,14.48,893.26,Bank Transfer,Processing,5.0,Y
9945468,802977,2023-06-17,Home,Philips,5,218.26,15.0,7.18,934.78,Apple Pay,Cancelled,,No
1570254,115254,2022-08-09,Toys,Lego,5,358.82,0.0,18.17,1812.27,Google Pay,Cancelled,4.0,Yes
6063541,196136,2023-02-18,Electronics,Samsung,5,218.05,0.0,7.31,1097.56,Bank Transfer,Cancelled,1.0,N
3054792,533622,2021-10-25,Books,Penguin,1,979.38,0.0,19.12,998.5,Bank Transfer,Shipped,,Y
2315161,220693,2025-07-06,Toys,Lego,1,425.82,15.0,3.99,365.94,Bank Transfer,Returned,,Yes
2408443,966249,2024-02-06,Toys,Lego,1,31.85,20.0,2.78,28.26,Bank Transfer,Returned,2.0,Yes
3031230,928247,2025-02-28,Electronics,Sony,4,283.26,20.0,18.69,925.12,Google Pay,Returned,,N
1876424,141967,2021-04-01,Electronics,Apple,1,835.64,,12.36,848.0,Google Pay,Returned,1.0,Y
1797818,297050,2023-09-25,Home,IKEA,4,179.28,10.0,20.04,665.45,PayPal,Shipped,2.0,N
6451095,351273,2024-03-30,Office,HP,2,416.33,,10.17,842.83,Apple Pay,Processing,3.0,N
8161513,923669,2025-08-26,Electronics,Samsung,4,133.64,15.0,4.86,459.24,PayPal,Shipped,1.0,
1753368,715296,2022-06-05,Sports,Puma,5,102.64,5.0,2.9,490.44,PayPal,Returned,3.0,Y
4327811,541464,2021-09-27,Pet,Purina,3,405.32,10.0,13.82,1108.18,Bank Transfer,Shipped,4.0,
3062298,269890,2025-05-26,Home,IKEA,3,589.91,10.0,21.99,1614.75,Card,Processing,,
8148267,221171,2024-10-10,Sports,Wilson,2,454.24,5.0,0.19,863.25,Google Pay,Returned,5.0,N
7238718,572811,2023-06-30,Beauty,Nivea,2,478.76,15.0,16.74,830.63,Google Pay,Delivered,1.0,
8850694,275514,2025-02-25,Pet,Purina,3,809.61,,21.53,2450.36,Google Pay,Delivered,1.0,
3553246,813964,2021-04-11,Electronics,Apple,5,983.81,0.0,0.74,4919.79,Apple Pay,Returned,2.0,
1956451,353147,2025-03-27,Clothing,Zara,2,566.72,0.0,20.72,1154.16,Bank Transfer,Returned,5.0,No
6353920,266665,2025-01-22,Books,Penguin,4,478.5,15.0,3.87,1630.77,Card,Returned,2.0,No
8841946,880147,2024-01-07,Clothing,Adidas,5,655.85,20.0,5.02,2628.42,Card,Shipped,,Y
6053425,986066,2024-01-19,Grocery,Nestle,3,229.35,5.0,22.16,675.81,Card,Cancelled,4.0,N
9170469,207829,2021-08-14,Clothing,Nike,3,808.2,15.0,16.28,2077.19,Card,Shipped,4.0,No
8341364,556238,2023-08-10,Office,HP,4,929.89,5.0,1.43,3535.01,PayPal,Delivered,4.0,
3285730,496652,2022-04-28,Electronics,Apple,2,97.48,10.0,23.84,199.3,Apple Pay,Delivered,5.0,Y
7837138,945663,2025-01-28,Electronics,Sony,4,866.78,10.0,3.23,3123.64,PayPal,Returned,,No
8552462,669298,2025-07-23,Sports,Puma,3,670.86,15.0,19.29,1729.98,Bank Transfer,Processing,2.0,Yes
1372745,958102,2025-03-24,Electronics,Samsung,5,594.69,,6.32,2979.77,Bank Transfer,Shipped,5.0,Y
7343928,408306,2026-03-18,Beauty,Nivea,2,656.86,15.0,8.28,1124.94,Google Pay,Shipped,2.0,No
1533728,676936,2023-04-09,Electronics,Sony,2,42.0,5.0,14.13,93.93,Card,Cancelled,3.0,No
3356465,365719,2021-04-20,Home,IKEA,1,312.63,,6.19,318.82,Apple Pay,Delivered,1.0,Y
3828447,846178,2022-09-06,Electronics,Apple,1,530.29,20.0,5.47,429.7,PayPal,Processing,5.0,Yes
9269112,600181,2021-11-18,Clothing,Adidas,4,652.87,,8.22,2619.7,Google Pay,Delivered,4.0,Y
6826170,429734,2025-02-19,Electronics,Samsung,2,435.64,,19.34,890.62,Apple Pay,Processing,,Y
9724426,204993,2025-02-22,Electronics,Samsung,5,709.32,15.0,21.37,3035.98,Card,Processing,2.0,
8592363,317699,2023-10-06,Electronics,Samsung,2,385.96,20.0,17.61,635.15,Card,Processing,1.0,N
3913115,783724,2024-12-25,Electronics,Apple,5,278.83,20.0,17.7,1133.02,PayPal,Delivered,4.0,N
6729322,432835,2025-05-05,Toys,Lego,4,368.37,15.0,18.34,1270.8,PayPal,Cancelled,5.0,No
6089091,141544,2023-10-02,Clothing,Zara,2,361.34,5.0,11.51,698.06,Card,Returned,2.0,Y
4932518,128586,2026-03-17,Electronics,Sony,5,375.03,15.0,6.01,1599.89,Apple Pay,Delivered,4.0,N
8208088,111016,2024-08-17,Electronics,Apple,4,882.43,0.0,0.41,3530.13,Card,Delivered,2.0,No
7220928,925082,2025-11-09,Beauty,Nivea,2,326.97,10.0,9.92,598.47,Google Pay,Processing,5.0,No
9529132,409906,2022-09-12,Electronics,Apple,5,595.68,10.0,7.69,2688.25,Card,Cancelled,2.0,No
6147933,861773,2025-01-07,Beauty,L'Oreal,1,671.12,0.0,2.47,673.59,PayPal,Cancelled,5.0,N
9201132,725549,2021-09-27,Clothing,Zara,4,788.64,5.0,22.83,3019.66,PayPal,Delivered,5.0,N
4496048,435807,2021-03-11,Electronics,Apple,4,822.96,0.0,16.14,3307.98,Google Pay,Returned,1.0,Yes
2932452,571696,2022-04-22,Sports,Puma,5,487.79,20.0,5.43,1956.59,Bank Transfer,Returned,3.0,N
4993893,510275,2024-07-25,Beauty,L'Oreal,4,126.27,10.0,23.15,477.72,Google Pay,Shipped,3.0,Yes
1246999,428498,2025-01-14,Grocery,Nestle,3,147.07,5.0,24.96,444.11,Bank Transfer,Returned,2.0,N
4686968,517915,2021-05-12,Sports,Puma,2,377.81,0.0,4.69,760.31,Card,Shipped,2.0,Y
3167393,166023,2023-01-27,Home,Philips,3,594.34,20.0,23.17,1449.59,Card,Processing,2.0,Yes
3780018,167310,2025-09-29,Sports,Puma,4,958.15,10.0,14.65,3463.99,Bank Transfer,Returned,3.0,N
6517174,432765,2024-05-20,Electronics,Sony,1,659.35,10.0,24.43,617.85,Google Pay,Cancelled,2.0,N
9977032,730662,2024-10-05,Sports,Puma,3,65.22,20.0,10.36,166.89,Google Pay,Processing,2.0,Y
